,distance_0,pval_0,distance_1,pval_1,distance_2,pval_2,distance_3,pval_3,distance_4,pval_4,distance_5,pval_5,distance_6,pval_6,distance_7,pval_7,distance_8,pval_8,distance_9,pval_9,distance_10,pval_10,distance_11,pval_11,distance_12,pval_12,distance_13,pval_13,distance_14,pval_14,distance_15,pval_15,distance_16,pval_16,distance_17,pval_17,distance_18,pval_18,distance_19,pval_19,pval_mean,pval_std,distance_mean,distance_std,pval_mean_log,distance_mean_log
ZNF469:ENST00000437464.1,3.6219482421875,0.222,5.11474609375,0.061,3.4307861328125,0.231,4.8173828125,0.083,4.0928955078125,0.144,2.696533203125,0.441,4.02783203125,0.15,2.9482421875,0.355,3.6624755859375,0.184,3.727783203125,0.216,4.8048095703125,0.082,4.598876953125,0.12,3.9111328125,0.155,4.0501708984375,0.147,4.6669921875,0.081,4.8486328125,0.079,4.822021484375,0.062,4.0635986328125,0.138,3.2235107421875,0.277,3.910400390625,0.181,0.17044999999999996,0.09957355123356382,4.05203857421875,0.6805091146342719,0.7683775158934206,0.6076735710640097
ZNF470:P1P2,2.62060546875,0.455,4.960205078125,0.066,1.8917236328125,0.751,5.146728515625,0.064,3.908447265625,0.149,2.3375244140625,0.549,3.998779296875,0.166,1.824462890625,0.781,3.2659912109375,0.271,3.11083984375,0.277,3.23193359375,0.294,3.829345703125,0.181,3.82763671875,0.165,3.3682861328125,0.25,4.08642578125,0.115,3.607421875,0.216,4.154052734375,0.127,3.6893310546875,0.163,2.6231689453125,0.451,2.88525390625,0.337,0.2914,0.2078662019057856,3.418408203125,0.8921317033587381,0.5354955490989658,0.5338239219831534
ZNF471:P1P2,17.2413330078125,0.0,26.7344970703125,0.0,17.64697265625,0.0,26.9298095703125,0.0,23.4093017578125,0.0,16.74853515625,0.0,27.4281005859375,0.0,17.9215087890625,0.0,20.7939453125,0.0,19.9747314453125,0.0,20.3968505859375,0.0,23.200927734375,0.0,24.4056396484375,0.0,18.19580078125,0.0,21.2227783203125,0.0,23.2088623046875,0.0,22.2293701171875,0.0,18.8544921875,0.0,17.178466796875,0.0,20.3701171875,0.0,0.0,0.0,21.20460205078125,3.395546995023245,5.0,1.3264301264174447
ZNF473:P1P2,4.176025390625,0.082,8.403564453125,0.007,3.9639892578125,0.115,8.52392578125,0.002,6.55859375,0.01,3.3975830078125,0.16,8.125244140625,0.002,3.41845703125,0.164,5.4759521484375,0.034,5.108642578125,0.045,4.711669921875,0.058,5.9251708984375,0.014,7.276611328125,0.008,4.8695068359375,0.046,5.63427734375,0.021,6.052001953125,0.019,5.74462890625,0.02,4.7459716796875,0.035,4.590087890625,0.053,4.8963623046875,0.042,0.04685000000000002,0.0484629809887484,5.579913330078125,1.5385935914077549,1.3291977157390558,0.746627453317303
ZNF474:P1P2,1.5640869140625,0.885,3.2701416015625,0.246,1.35302734375,0.932,3.5245361328125,0.205,2.6693115234375,0.39,1.544189453125,0.858,3.9556884765625,0.123,1.1190185546875,0.984,2.240478515625,0.561,1.7384033203125,0.818,1.3404541015625,0.951,2.1124267578125,0.636,2.893310546875,0.345,1.563232421875,0.869,1.8988037109375,0.704,2.4315185546875,0.511,2.0615234375,0.636,2.08984375,0.617,2.216796875,0.576,1.9364013671875,0.715,0.6280999999999999,0.26033357144450775,2.17615966796875,0.7610253083948478,0.2019642922347627,0.33769075700675244
ZNF479:P1P2,5.6680908203125,0.014,7.4000244140625,0.003,6.818115234375,0.004,8.5008544921875,0.001,8.0042724609375,0.002,6.031494140625,0.011,8.794921875,0.0,5.8944091796875,0.008,6.76611328125,0.006,6.3480224609375,0.005,6.0267333984375,0.006,7.0445556640625,0.003,7.2708740234375,0.004,4.99267578125,0.021,7.1907958984375,0.004,8.0460205078125,0.0,6.5999755859375,0.001,6.184814453125,0.003,6.796142578125,0.009,7.6068115234375,0.004,0.005450000000000001,0.00514500268528394,6.899285888671875,0.9815145307626031,2.2628073572952627,0.8388041413663896
ZNF480:P1P2,2.58935546875,0.546,3.26416015625,0.348,2.7139892578125,0.47,3.39599609375,0.333,2.699951171875,0.503,2.1422119140625,0.719,4.38720703125,0.139,1.955322265625,0.799,3.5626220703125,0.247,2.102783203125,0.706,2.362548828125,0.639,1.98974609375,0.826,3.061279296875,0.409,2.0196533203125,0.786,2.197021484375,0.697,3.114013671875,0.385,2.166748046875,0.7,2.5047607421875,0.573,2.7620849609375,0.462,2.4931640625,0.592,0.5439499999999999,0.19364358877505913,2.67423095703125,0.6332956271849415,0.26443303489368747,0.42719891191355297
ZNF483:P1P2,1.6474609375,0.668,3.20166015625,0.117,2.2147216796875,0.401,3.26025390625,0.151,2.477783203125,0.277,1.8780517578125,0.56,4.21484375,0.041,1.761962890625,0.592,2.7550048828125,0.21,1.356689453125,0.841,1.091552734375,0.927,1.5146484375,0.783,3.4012451171875,0.123,1.5606689453125,0.714,1.2432861328125,0.866,1.82470703125,0.623,1.469970703125,0.773,1.8814697265625,0.499,1.9981689453125,0.484,1.92919921875,0.528,0.5089000000000001,0.2765181825181807,2.13416748046875,0.832007837307817,0.2933590152258413,0.32922849802628085
ZNF484:P1P2,5.879150390625,0.036,9.562255859375,0.004,5.5164794921875,0.062,10.400634765625,0.002,8.61572265625,0.007,5.4295654296875,0.095,10.356689453125,0.007,5.502685546875,0.066,7.3433837890625,0.015,7.095947265625,0.024,6.811279296875,0.021,8.25830078125,0.01,8.277587890625,0.012,5.5462646484375,0.049,7.83154296875,0.013,9.012451171875,0.001,8.45263671875,0.013,6.7313232421875,0.032,6.0333251953125,0.038,7.337890625,0.018,0.026250000000000006,0.025000789461219232,7.499755859375,1.6000272338558732,1.5807052782465394,0.8750471259714314
ZNF485:P1P2,3.1068115234375,0.405,6.2047119140625,0.049,3.107666015625,0.388,5.9251708984375,0.042,4.8023681640625,0.106,2.7802734375,0.475,5.6690673828125,0.045,3.0894775390625,0.391,3.3154296875,0.349,3.6710205078125,0.248,4.7950439453125,0.115,5.2840576171875,0.066,4.9031982421875,0.098,3.597412109375,0.272,4.4954833984375,0.124,5.1182861328125,0.084,4.7974853515625,0.103,4.052001953125,0.176,3.232177734375,0.366,4.2142333984375,0.165,0.20335000000000006,0.14384724170928137,4.30806884765625,1.0416365721939653,0.6917344667900669,0.634282635182648
ZNF486:P1P2,3.653076171875,0.104,7.5703125,0.002,4.2393798828125,0.045,7.8255615234375,0.001,6.6531982421875,0.005,3.4779052734375,0.13,8.06982421875,0.003,3.693115234375,0.091,5.15087890625,0.028,4.62890625,0.044,3.676513671875,0.113,5.2012939453125,0.021,6.919677734375,0.014,3.54736328125,0.111,4.765869140625,0.03,5.8880615234375,0.013,5.0302734375,0.015,4.5347900390625,0.043,4.1644287109375,0.063,5.18408203125,0.031,0.04535000000000001,0.041957716811094475,5.1937255859375,1.4859847620575743,1.3433269541151498,0.715478999651884
ZNF488:P1,1.9453125,0.46,3.737060546875,0.052,1.7403564453125,0.553,4.366455078125,0.04,2.809814453125,0.177,1.4510498046875,0.755,5.062255859375,0.018,1.256591796875,0.827,3.0386962890625,0.135,1.976806640625,0.445,2.0244140625,0.435,2.3857421875,0.303,3.546875,0.088,1.7669677734375,0.536,2.055419921875,0.358,3.00830078125,0.145,2.328369140625,0.308,2.0875244140625,0.357,2.0057373046875,0.405,2.2158203125,0.345,0.33709999999999996,0.22728000351988734,2.540478515625,0.9891664136253027,0.47222836441642346,0.4049155265106471
ZNF488:P2,1.7532958984375,0.613,3.6942138671875,0.081,1.88427734375,0.554,3.6541748046875,0.081,2.5975341796875,0.261,1.2998046875,0.87,4.3780517578125,0.039,2.0045166015625,0.506,2.099365234375,0.431,2.1912841796875,0.395,2.0689697265625,0.453,2.8399658203125,0.206,3.1361083984375,0.182,2.22265625,0.379,2.66650390625,0.242,2.7476806640625,0.237,2.6724853515625,0.229,1.43310546875,0.782,1.8173828125,0.575,2.1851806640625,0.425,0.37705,0.22840349223065284,2.467327880859375,0.7866335675578665,0.4235895368085848,0.39222686630612763
ZNF48:P1P2,2.63037109375,0.153,6.646240234375,0.005,2.5391845703125,0.187,6.5748291015625,0.002,5.128662109375,0.007,2.8592529296875,0.117,7.4658203125,0.003,2.764892578125,0.135,4.5289306640625,0.016,3.4921875,0.062,2.8583984375,0.106,4.357666015625,0.019,5.65771484375,0.003,2.9918212890625,0.104,4.005126953125,0.026,4.73828125,0.009,4.79150390625,0.013,3.6361083984375,0.031,2.7515869140625,0.141,3.83935546875,0.031,0.058499999999999996,0.061209304418269786,4.212896728515625,1.4773708126424532,1.2327699018892817,0.6245808133197013
ZNF490:P1P2,3.9193115234375,0.075,7.5614013671875,0.005,4.009765625,0.059,8.0673828125,0.003,6.1387939453125,0.01,3.41162109375,0.132,8.4232177734375,0.002,3.2821044921875,0.127,5.634033203125,0.01,4.3233642578125,0.055,4.3665771484375,0.052,4.6466064453125,0.036,7.1558837890625,0.006,3.63916015625,0.091,4.0067138671875,0.065,5.8070068359375,0.018,4.7191162109375,0.024,4.6572265625,0.025,4.353759765625,0.035,4.9447021484375,0.03,0.043000000000000003,0.0391582484420924,5.153387451171875,1.560659651616627,1.3664305574459081,0.7120927955913454
ZNF491:P1P2,6.01318359375,0.015,10.83544921875,0.0,7.1744384765625,0.006,11.30712890625,0.0,9.66943359375,0.0,5.9781494140625,0.01,13.29833984375,0.0,7.31787109375,0.002,8.3233642578125,0.0,7.56689453125,0.003,7.3955078125,0.003,9.4244384765625,0.001,9.91455078125,0.001,5.5413818359375,0.015,8.03759765625,0.002,9.850341796875,0.0,8.9541015625,0.001,6.0902099609375,0.005,6.4620361328125,0.007,8.42138671875,0.003,0.003700000000000001,0.0047250730988497615,8.378790283203125,2.0400127853031753,2.430626090384954,0.9231813203899403
ZNF492:P1P2,2.9404296875,0.126,1.987548828125,0.414,2.1485595703125,0.341,2.365966796875,0.304,1.8251953125,0.499,2.2635498046875,0.297,2.4677734375,0.234,1.571044921875,0.628,2.8690185546875,0.159,1.8154296875,0.51,1.792236328125,0.538,1.445556640625,0.763,1.914306640625,0.511,2.1883544921875,0.314,1.970703125,0.411,1.9345703125,0.47,2.07177734375,0.38,2.5101318359375,0.203,2.5379638671875,0.2,1.969482421875,0.417,0.38595,0.16370720814918324,2.12947998046875,0.3941418834043573,0.41345770226977485,0.3282735615674007
ZNF493:P1P2,4.4410400390625,0.061,2.1759033203125,0.508,3.73291015625,0.097,2.5054931640625,0.394,2.7005615234375,0.297,3.576904296875,0.134,2.7254638671875,0.331,3.0574951171875,0.203,3.32421875,0.182,3.4019775390625,0.15,2.9141845703125,0.28,2.6348876953125,0.364,2.6912841796875,0.368,4.1051025390625,0.077,3.1944580078125,0.17,2.7459716796875,0.303,2.8419189453125,0.272,3.330078125,0.151,4.42626953125,0.056,2.8822021484375,0.28,0.23389999999999994,0.12483332045065869,3.170416259765625,0.6268588550169734,0.6309512110596627,0.5011162866502501
ZNF496:P1P2,14.48095703125,0.0,8.3177490234375,0.001,14.0421142578125,0.0,9.065673828125,0.0,10.099365234375,0.001,12.9632568359375,0.0,8.0511474609375,0.002,12.241943359375,0.001,10.8045654296875,0.0,11.9346923828125,0.0,14.304931640625,0.0,12.578125,0.0,8.578369140625,0.0,13.896484375,0.0,13.376220703125,0.0,12.261962890625,0.0,11.715576171875,0.0,12.5533447265625,0.0,14.4190673828125,0.0,11.70556640625,0.0,0.00025,0.0005501196042201808,11.8695556640625,2.090319881212317,3.585026652029182,1.0744344614771117
ZNF497:P1P2,8.7501220703125,0.014,13.1368408203125,0.001,9.4658203125,0.007,13.1182861328125,0.002,11.8826904296875,0.001,8.461181640625,0.02,16.6968994140625,0.0,9.635009765625,0.007,11.607421875,0.003,9.68115234375,0.009,8.95654296875,0.011,10.7462158203125,0.005,12.3431396484375,0.001,7.1259765625,0.038,9.0245361328125,0.012,12.7266845703125,0.002,10.5032958984375,0.006,8.537841796875,0.018,8.73974609375,0.019,11.0093994140625,0.003,0.00895,0.009338516731089692,10.607440185546874,2.2523860727743443,2.0476919903378747,1.0256105914959082
ZNF500:P1P2,5.633056640625,0.008,10.115234375,0.0,5.8922119140625,0.008,9.581787109375,0.001,8.3929443359375,0.002,5.3560791015625,0.015,9.9521484375,0.0,6.447021484375,0.005,6.4639892578125,0.007,7.20556640625,0.0,7.3857421875,0.005,9.0948486328125,0.0,8.0701904296875,0.001,6.5718994140625,0.004,8.3685302734375,0.0,8.6298828125,0.001,9.162109375,0.002,6.4742431640625,0.004,5.0567626953125,0.026,7.58740234375,0.0,0.00445,0.00638645771185116,7.57208251953125,1.5624083866065008,2.350665141287858,0.8792153382000784
ZNF501:P1P2,1.30908203125,0.982,2.8065185546875,0.577,1.791748046875,0.892,2.8221435546875,0.589,2.5086669921875,0.661,1.802490234375,0.901,3.5159912109375,0.374,2.1427001953125,0.799,1.826904296875,0.884,1.6749267578125,0.927,1.4307861328125,0.977,2.3258056640625,0.785,2.4241943359375,0.732,1.839111328125,0.888,2.5633544921875,0.63,2.1351318359375,0.822,1.9112548828125,0.881,1.75146484375,0.917,2.3173828125,0.712,2.1895751953125,0.79,0.7859999999999999,0.15686098438124324,2.154461669921875,0.5281479505825727,0.10457192862065275,0.33333877194979883
ZNF502:P1P2,4.9788818359375,0.115,5.2113037109375,0.089,4.814208984375,0.131,4.56494140625,0.162,4.3485107421875,0.17,4.1650390625,0.202,6.5848388671875,0.034,4.8663330078125,0.101,5.16015625,0.087,4.7667236328125,0.124,4.1221923828125,0.2,4.5174560546875,0.178,5.2718505859375,0.094,4.895751953125,0.112,4.2506103515625,0.162,4.6195068359375,0.123,4.2220458984375,0.171,3.07177734375,0.42,4.8623046875,0.124,4.5413818359375,0.148,0.14734999999999998,0.07666555872578534,4.691790771484375,0.6667813075824832,0.8316203871472263,0.6713386366881962
ZNF503:P1P2,13.57080078125,0.0,6.176513671875,0.005,11.9747314453125,0.0,6.583740234375,0.002,7.607421875,0.0,11.8319091796875,0.0,5.4404296875,0.01,11.112060546875,0.0,9.1490478515625,0.001,10.4625244140625,0.0,11.4697265625,0.0,10.0048828125,0.0,7.163330078125,0.0,13.2857666015625,0.0,11.338134765625,0.0,9.0546875,0.0,9.497314453125,0.0,10.7918701171875,0.0,13.0693359375,0.0,8.972900390625,0.001,0.0009500000000000001,0.002438183102661747,9.9278564453125,2.4052957306776035,3.0177287669604316,0.9968554887304621
ZNF506:P1P2,3.24072265625,0.21,7.335205078125,0.006,4.0767822265625,0.077,7.423828125,0.007,5.682373046875,0.019,3.4110107421875,0.205,9.130126953125,0.002,3.83056640625,0.119,5.754150390625,0.023,3.828125,0.104,3.16845703125,0.249,4.5233154296875,0.071,7.026611328125,0.007,3.2713623046875,0.186,3.804443359375,0.104,5.14990234375,0.045,4.518310546875,0.063,3.76171875,0.126,3.6209716796875,0.151,4.44091796875,0.091,0.09324999999999999,0.07593409538609955,4.849945068359375,1.6904042485123192,1.0303045888815268,0.6857368197066952
ZNF507:P1P2,5.8363037109375,0.048,10.8896484375,0.0,6.4542236328125,0.036,10.5888671875,0.001,9.0087890625,0.003,5.4473876953125,0.059,12.219970703125,0.003,6.22314453125,0.04,8.2723388671875,0.006,6.81640625,0.023,6.259765625,0.037,8.087158203125,0.011,9.585693359375,0.001,4.9022216796875,0.09,6.8408203125,0.027,8.8359375,0.008,8.073486328125,0.015,6.2652587890625,0.039,5.8326416015625,0.046,7.658447265625,0.012,0.02525,0.023955825574322593,7.704925537109375,1.9917438504688074,1.597566653780688,0.8867684459124822
ZNF510:P1P2,2.470703125,0.231,1.29931640625,0.824,3.2017822265625,0.106,1.81005859375,0.544,1.7763671875,0.567,2.2901611328125,0.292,2.638916015625,0.219,2.376220703125,0.257,1.8226318359375,0.496,1.640380859375,0.619,1.8837890625,0.489,2.054443359375,0.415,1.8525390625,0.55,1.8023681640625,0.543,2.092529296875,0.378,2.113525390625,0.378,1.41455078125,0.736,1.4444580078125,0.708,2.9246826171875,0.13,2.147216796875,0.372,0.44270000000000004,0.20032738993431412,2.05283203125,0.4925021591083143,0.35388066800134377,0.31235341557342594
ZNF512B:P1P2,2.828125,0.473,3.2855224609375,0.328,2.4898681640625,0.595,3.93017578125,0.193,3.433837890625,0.319,2.2313232421875,0.678,4.53173828125,0.157,1.987548828125,0.769,3.2149658203125,0.367,2.496337890625,0.573,2.31005859375,0.668,2.7425537109375,0.53,3.39892578125,0.328,1.8084716796875,0.85,2.621826171875,0.546,3.5478515625,0.284,2.66015625,0.521,2.5841064453125,0.538,3.7562255859375,0.223,2.7396240234375,0.482,0.4711,0.1923912953496488,2.929962158203125,0.6913424871400755,0.32687767712723853,0.4668620112791275
ZNF512:P1P2,13.73388671875,0.072,14.95703125,0.028,13.5316162109375,0.089,15.384765625,0.018,14.67236328125,0.036,13.4559326171875,0.085,16.772705078125,0.011,13.2275390625,0.087,14.6429443359375,0.029,13.674560546875,0.086,12.46923828125,0.181,13.80322265625,0.072,15.31689453125,0.02,13.2410888671875,0.097,13.185302734375,0.119,14.3232421875,0.047,13.3662109375,0.088,13.3533935546875,0.087,13.9525146484375,0.055,13.756103515625,0.06,0.06835,0.04058036211609852,14.04102783203125,0.9995744882978289,1.1651979459513009,1.1473989002041187
ZNF513:P1P2,8.1787109375,0.07,14.51318359375,0.004,9.5025634765625,0.052,14.263671875,0.002,13.210693359375,0.008,9.6297607421875,0.035,17.852294921875,0.001,10.413818359375,0.026,11.1534423828125,0.019,9.8974609375,0.026,8.909423828125,0.056,11.1259765625,0.018,13.06494140625,0.013,7.5916748046875,0.091,10.074462890625,0.029,12.365478515625,0.009,10.66796875,0.02,9.1934814453125,0.042,9.3211669921875,0.038,12.12841796875,0.009,0.02840000000000001,0.024079692251923992,11.1529296875,2.497192298361398,1.546528766277064,1.0473889642441074
ZNF514:P1,3.0242919921875,0.256,5.8577880859375,0.025,3.3095703125,0.228,6.5052490234375,0.015,5.5794677734375,0.023,3.427490234375,0.156,7.0609130859375,0.009,3.3870849609375,0.171,3.9996337890625,0.123,4.0264892578125,0.087,3.1165771484375,0.236,5.2008056640625,0.036,5.3052978515625,0.046,2.960693359375,0.289,4.733642578125,0.056,5.1485595703125,0.048,4.7352294921875,0.05,3.785888671875,0.13,4.3203125,0.069,4.2249755859375,0.092,0.10725000000000003,0.08762892757171242,4.485498046875,1.183518273042718,0.9695622073729506,0.6518106719064714
ZNF514:P2,3.3917236328125,0.221,3.1549072265625,0.292,3.56494140625,0.199,3.3226318359375,0.254,3.3118896484375,0.244,2.554443359375,0.466,3.4344482421875,0.243,2.9676513671875,0.334,2.261962890625,0.615,3.1085205078125,0.298,3.3758544921875,0.229,4.2071533203125,0.129,2.7926025390625,0.385,3.111572265625,0.285,3.8819580078125,0.136,3.4322509765625,0.235,3.6375732421875,0.17,2.11669921875,0.643,3.241943359375,0.27,3.2781982421875,0.25,0.29490000000000005,0.13826553400879354,3.2074462890625,0.49859629054201593,0.5303105008588953,0.5061593925421863
ZNF516:P1P2,2.158203125,0.42,1.015625,0.96,2.3038330078125,0.33,1.001220703125,0.97,1.0357666015625,0.946,2.1495361328125,0.401,1.61572265625,0.731,2.11962890625,0.389,1.4608154296875,0.777,1.31640625,0.851,1.74755859375,0.643,1.69921875,0.688,1.239013671875,0.895,2.3321533203125,0.314,2.0675048828125,0.445,1.339599609375,0.854,1.42333984375,0.805,1.4722900390625,0.756,2.3165283203125,0.354,1.794189453125,0.562,0.6545499999999999,0.23202664887782543,1.68040771484375,0.4560176919054263,0.18405053784570158,0.225414666740257
ZNF517:P1P2,2.47705078125,0.2,1.275634765625,0.771,3.0972900390625,0.068,1.468505859375,0.684,1.494140625,0.633,1.8406982421875,0.406,2.157958984375,0.315,2.20751953125,0.252,1.9320068359375,0.351,1.731201171875,0.495,2.3245849609375,0.232,2.138671875,0.318,1.21142578125,0.834,2.3438720703125,0.218,1.995361328125,0.349,1.990966796875,0.385,1.94921875,0.36,1.7115478515625,0.474,2.1029052734375,0.345,2.04443359375,0.332,0.4011,0.19699796953268325,1.974749755859375,0.43621321124192236,0.396736510567139,0.2955120688054361
ZNF518A:P1P2,10.111328125,0.01,11.9500732421875,0.001,9.74951171875,0.012,13.1180419921875,0.005,11.9801025390625,0.009,8.696533203125,0.023,14.2640380859375,0.001,9.7127685546875,0.013,10.701171875,0.012,10.9534912109375,0.006,9.8270263671875,0.015,11.5413818359375,0.005,11.9732666015625,0.004,9.485107421875,0.017,11.2330322265625,0.005,12.4005126953125,0.002,11.2803955078125,0.008,9.576416015625,0.011,11.261474609375,0.004,10.3756103515625,0.015,0.008900000000000002,0.005875013997743682,11.009564208984376,1.3745735086954505,2.050122295963125,1.0417701286557604
ZNF518B:P1P2,39.215576171875,0.0,53.2734375,0.0,41.7386474609375,0.0,53.562255859375,0.0,49.865234375,0.0,39.318115234375,0.0,54.431396484375,0.0,41.99560546875,0.0,43.9989013671875,0.0,44.46240234375,0.0,44.5968017578125,0.0,49.54248046875,0.0,50.1416015625,0.0,40.6551513671875,0.0,46.130615234375,0.0,49.09814453125,0.0,47.5587158203125,0.0,41.6961669921875,0.0,40.7613525390625,0.0,45.56787109375,0.0,0.0,0.0,45.880523681640625,4.842298236678085,5.0,1.6616283663074523
ZNF519:P1P2,3.7652587890625,0.233,7.5045166015625,0.013,3.86572265625,0.222,8.2137451171875,0.012,6.6134033203125,0.027,3.5087890625,0.289,8.6729736328125,0.004,3.2152099609375,0.327,5.8646240234375,0.039,4.4693603515625,0.127,4.0958251953125,0.197,5.2398681640625,0.067,6.9459228515625,0.023,2.921630859375,0.432,4.3470458984375,0.112,6.1505126953125,0.039,5.2618408203125,0.065,4.386474609375,0.141,4.03759765625,0.16,5.3568115234375,0.063,0.12960000000000002,0.12030636330897705,5.221856689453125,1.6731550185286175,0.8873614893815074,0.717824948713706
ZNF521:P1P2,6.013427734375,0.08,11.455078125,0.001,5.9085693359375,0.073,11.06591796875,0.006,8.95654296875,0.011,5.1654052734375,0.117,11.30029296875,0.003,5.689208984375,0.093,8.0899658203125,0.015,7.52978515625,0.026,7.11328125,0.033,8.36572265625,0.017,10.091064453125,0.008,6.5211181640625,0.048,7.566650390625,0.033,8.998291015625,0.016,8.481689453125,0.011,6.6534423828125,0.042,5.8397216796875,0.083,7.350830078125,0.029,0.03725000000000001,0.03409719080881344,7.90780029296875,1.9289518328534254,1.428757149439776,0.8980556929182104
ZNF524:P1P2,3.9754638671875,0.086,8.651611328125,0.002,3.6982421875,0.105,8.031982421875,0.004,6.617919921875,0.008,3.2330322265625,0.2,8.359619140625,0.003,4.0157470703125,0.093,5.0447998046875,0.039,5.076171875,0.031,4.20849609375,0.059,6.25,0.009,7.23974609375,0.004,4.5167236328125,0.061,5.111083984375,0.027,5.94091796875,0.01,6.1181640625,0.012,4.1776123046875,0.071,3.6036376953125,0.154,4.843505859375,0.05,0.051400000000000015,0.05445171690299775,5.435723876953125,1.6498064005487754,1.2889523961329659,0.7352573873979588
ZNF526:P1P2,4.8975830078125,0.059,3.6187744140625,0.217,4.6396484375,0.074,3.4881591796875,0.261,3.035400390625,0.36,3.48193359375,0.224,3.2066650390625,0.322,3.6624755859375,0.187,3.73681640625,0.183,4.1148681640625,0.128,5.7286376953125,0.04,4.6339111328125,0.093,2.9388427734375,0.357,5.2060546875,0.05,4.8192138671875,0.061,4.1617431640625,0.138,4.7176513671875,0.064,3.69140625,0.171,3.9931640625,0.129,3.7176513671875,0.179,0.16484999999999997,0.10103166517691893,4.074530029296875,0.7571963834087138,0.7828847044923162,0.6100775229033067
ZNF527:P1P2,2.214599609375,0.237,2.8341064453125,0.11,2.0428466796875,0.319,2.975341796875,0.089,2.511962890625,0.166,1.8502197265625,0.401,3.164794921875,0.082,1.9228515625,0.359,2.0552978515625,0.295,2.22509765625,0.249,1.56396484375,0.576,2.2744140625,0.229,2.663330078125,0.153,2.4537353515625,0.183,2.450927734375,0.175,2.127197265625,0.285,2.2236328125,0.219,1.7205810546875,0.435,2.4896240234375,0.148,2.09521484375,0.284,0.24969999999999998,0.12495224350884916,2.292987060546875,0.4095416620519988,0.6025640653464572,0.36040160398901144
ZNF528:P1P2,3.436279296875,0.442,6.14501953125,0.083,3.8248291015625,0.36,6.05517578125,0.085,5.293212890625,0.124,3.2816162109375,0.499,7.02197265625,0.051,3.3404541015625,0.449,5.1488037109375,0.138,3.58154296875,0.39,3.474609375,0.422,4.01220703125,0.352,5.285888671875,0.153,2.7703857421875,0.644,3.749267578125,0.333,5.354736328125,0.124,4.302490234375,0.241,4.4039306640625,0.206,3.4373779296875,0.432,4.713623046875,0.183,0.28555,0.16781144650752333,4.431671142578125,1.149770172346078,0.5443026267134433,0.6465675255780851
ZNF529:P1P2,1.8544921875,0.712,3.46728515625,0.167,2.3663330078125,0.463,3.827392578125,0.122,2.997314453125,0.259,1.6837158203125,0.792,4.8143310546875,0.055,1.80810546875,0.703,2.3055419921875,0.5,1.803955078125,0.737,1.701416015625,0.796,2.434814453125,0.468,3.693115234375,0.17,1.5059814453125,0.852,1.78076171875,0.716,2.796875,0.337,1.456298828125,0.89,1.6531982421875,0.796,2.4927978515625,0.415,2.3720703125,0.477,0.52135,0.26870611514401654,2.440789794921875,0.9123320666984932,0.282862292012457,0.3875303788287204
